0,0,0,0,0,0,0,7,13,13,13,13,13,13,13,13,13,13,13,13,0,0,13,13,13,13,13,13,13,13,24,24,24,24,24,14,14,0,0,0,0,0,
0,0,0,0,0,0,0,7,13,13,13,13,13,13,24,13,24,24,13,13,0,0,13,13,13,13,13,13,13,13,13,24,24,24,24,11,0,0,0,0,0,0,
0,0,0,0,0,0,0,7,13,13,13,13,13,24,24,24,24,13,13,13,0,0,13,13,13,13,13,13,13,13,13,24,24,24,4,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,7,13,13,13,13,13,24,24,24,24,24,24,13,0,0,13,13,13,13,13,13,13,13,13,13,13,13,4,0,0,0,0,0,3,0,
0,0,0,0,0,0,0,7,13,13,13,13,13,24,24,24,24,24,24,13,0,0,13,13,13,13,13,13,13,13,13,13,13,13,4,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,7,13,13,13,13,24,24,24,24,24,24,24,13,0,0,13,13,13,13,13,13,13,13,13,13,13,13,4,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,7,13,13,13,13,13,24,24,24,24,24,13,13,0,0,14,14,14,13,13,13,13,13,13,13,13,13,4,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,7,13,13,13,13,13,13,24,24,24,24,13,13,0,0,14,14,14,13,13,13,13,13,24,24,24,13,4,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,7,13,13,13,13,13,13,13,13,13,13,13,13,0,0,14,14,14,13,13,24,13,24,24,24,13,24,4,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,7,13,13,13,13,13,13,13,13,13,13,13,13,0,0,13,13,13,13,13,13,24,24,24,24,24,13,4,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,7,13,13,13,13,13,13,13,13,13,13,13,13,0,0,13,13,13,13,13,24,24,24,24,24,24,24,4,0,0,0,0,0,3,0,
0,0,0,0,0,0,0,7,13,13,13,13,13,13,13,13,13,13,13,13,0,0,13,13,13,13,13,13,24,24,24,24,24,13,4,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,7,13,13,13,13,13,13,13,13,13,13,13,13,0,0,13,13,13,13,13,13,13,24,24,13,24,13,4,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,
